pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605062738.69260,0,1.00086,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,24,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062738.82540,0,1.00046,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,22,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062739.43537,0,1.00050,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,23,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062739.60317,0,1.00032,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,26,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062739.69303,0,1.00043,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,25,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062739.82563,0,1.00023,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,23,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062740.43574,0,1.00037,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,24,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062740.60346,0,1.00029,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,27,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062740.69340,0,1.00037,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,26,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062740.82588,0,1.00025,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,24,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062741.43610,0,1.00036,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,25,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062741.60378,0,1.00032,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,28,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062741.69354,0,1.00014,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,27,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062741.82654,0,1.00066,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,25,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062742.43666,0,1.00056,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,26,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
